2.11.2020 00:00;13762.00;13842.50;13220.00;13563.72;706.541.110.933;-0.01
1.11.2020 00:00;13799.44;13907.47;13629.31;13762.00;253.408.581.497;0.00
31.10.2020 00:00;13569.42;14100.00;13420.97;13816.08;633.739.292.768;0.02
30.10.2020 00:00;13456.14;13675.56;13129.26;13562.13;898.111.986.042;0.01
29.10.2020 00:00;13275.82;13650.00;12993.00;13468.44;889.495.694.501;0.01
28.10.2020 00:00;13642.31;13864.89;12892.00;13274.73;1.067.086.461.819;-0.03
27.10.2020 00:00;13065.10;13788.00;13057.09;13647.90;1.124.275.450.774;0.04
26.10.2020 00:00;13041.12;13250.00;12773.50;13066.73;572.519.571.956;0.00
25.10.2020 00:00;13115.18;13363.53;12903.74;13039.09;365.860.280.875;-0.01
24.10.2020 00:00;12940.03;13182.83;12887.38;13122.73;282.082.333.324;0.01
23.10.2020 00:00;12983.26;13037.26;12729.82;12941.59;499.639.791.976;0.00
22.10.2020 00:00;12802.63;13208.25;12686.73;12983.26;927.756.218.571;0.01
21.10.2020 00:00;11921.33;13235.00;11899.10;12802.67;2.009.361.486.293;0.07
20.10.2020 00:00;11759.20;12059.94;11680.00;11921.11;585.983.732.437;0.01
19.10.2020 00:00;11518.58;11840.00;11409.94;11764.14;545.993.398.846;0.02
18.10.2020 00:00;11363.40;11526.34;11352.79;11519.97;104.716.869.132;0.01
17.10.2020 00:00;11331.88;11415.48;11264.01;11365.80;112.442.019.876;0.00
16.10.2020 00:00;11506.53;11548.65;11200.00;11321.86;430.922.448.566;-0.02
15.10.2020 00:00;11430.49;11623.60;11250.01;11511.11;486.442.955.616;0.01
14.10.2020 00:00;11440.28;11555.10;11287.42;11428.84;378.825.075.923;0.00
13.10.2020 00:00;11539.42;11567.40;11314.53;11427.98;509.796.082.433;-0.01
12.10.2020 00:00;11372.48;11731.70;11175.99;11535.98;708.822.778.528;0.01
11.10.2020 00:00;11300.97;11447.44;11272.11;11372.93;217.765.085.818;0.01
10.10.2020 00:00;11060.46;11496.06;11059.62;11301.20;327.037.027.031;0.02
9.10.2020 00:00;10927.02;11118.49;10826.40;11052.00;535.533.959.365;0.01
8.10.2020 00:00;10669.10;10957.00;10535.06;10925.20;696.904.085.121;0.02
7.10.2020 00:00;10602.31;10682.56;10547.71;10669.14;556.024.913.562;0.01
6.10.2020 00:00;10797.36;10801.86;10525.00;10606.33;480.069.513.633;-0.02
5.10.2020 00:00;10666.16;10805.82;10620.71;10795.00;361.801.529.204;0.01
4.10.2020 00:00;10543.17;10699.88;10524.81;10669.63;105.777.530.355;0.01
3.10.2020 00:00;10571.60;10605.79;10500.00;10553.66;113.479.775.814;0.00
2.10.2020 00:00;10611.17;10667.53;10380.00;10578.54;833.345.852.437;0.00
1.10.2020 00:00;10780.83;10940.22;10437.08;10622.71;867.834.728.292;-0.01
30.9.2020 00:00;10840.00;10847.50;10658.56;10778.22;430.462.269.490;-0.01
29.9.2020 00:00;10681.41;10865.00;10636.66;10836.42;402.939.173.043;0.01
28.9.2020 00:00;10779.99;10950.00;10628.52;10689.48;499.157.062.725;-0.01
27.9.2020 00:00;10731.09;10807.14;10593.58;10780.66;228.686.162.473;0.00
26.9.2020 00:00;10694.23;10830.00;10655.29;10729.09;255.031.630.347;0.00
25.9.2020 00:00;10738.46;10762.65;10553.14;10689.81;634.672.379.355;-0.01
24.9.2020 00:00;10236.86;10795.53;10193.20;10744.02;670.391.881.646;0.05
23.9.2020 00:00;10525.72;10541.39;10138.30;10233.42;571.136.066.207;-0.03
22.9.2020 00:00;10418.83;10573.05;10353.39;10534.31;480.059.855.196;0.01
21.9.2020 00:00;10921.53;10996.98;10286.56;10411.29;994.802.125.053;-0.05
20.9.2020 00:00;11070.84;11079.25;10755.90;10923.50;325.001.749.577;-0.01
19.9.2020 00:00;10935.49;11183.01;10890.53;11077.22;225.335.153.789;0.01
18.9.2020 00:00;10947.35;11040.18;10816.54;10931.20;439.892.439.287;0.00
17.9.2020 00:00;10950.15;11054.00;10739.23;10940.47;552.571.740.992;0.00
16.9.2020 00:00;10785.00;11100.00;10662.81;10951.54;830.023.983.202;0.02
15.9.2020 00:00;10671.40;10940.01;10611.17;10783.83;645.666.295.267;0.01
14.9.2020 00:00;10338.82;10765.03;10250.13;10675.15;732.523.245.633;0.03
13.9.2020 00:00;10446.40;10576.78;10214.90;10334.78;432.510.556.518;-0.01
12.9.2020 00:00;10400.46;10482.42;10275.00;10443.33;250.923.983.418;0.00
11.9.2020 00:00;10341.38;10409.44;10200.50;10393.04;524.574.244.486;0.00
10.9.2020 00:00;10221.76;10495.75;10220.00;10342.59;1.022.319.117.775;0.01
9.9.2020 00:00;10126.01;10353.39;9981.38;10232.80;587.221.951.240;0.01
8.9.2020 00:00;10377.50;10446.18;9825.07;10123.96;1.056.087.470.567;-0.03
7.9.2020 00:00;10258.43;10415.66;9880.00;10377.14;872.509.203.962;0.01
6.9.2020 00:00;10165.47;10353.39;10000.00;10260.17;512.125.180.431;0.01
5.9.2020 00:00;10460.20;10567.90;9850.00;10167.19;1.216.547.308.504;-0.03
4.9.2020 00:00;10160.00;10646.75;9902.43;10456.32;1.741.536.005.733;0.03
3.9.2020 00:00;11395.10;11477.35;9987.86;10160.00;1.855.473.121.203;-0.12
2.9.2020 00:00;11919.53;11956.45;11155.32;11398.44;1.305.607.287.751;-0.05
1.9.2020 00:00;11658.48;12065.82;11515.00;11923.96;796.082.238.043;0.02
31.8.2020 00:00;11713.11;11780.00;11573.39;11655.00;453.421.810.201;0.00
30.8.2020 00:00;11471.71;11715.69;11458.62;11708.97;232.865.701.886;0.02
29.8.2020 00:00;11538.74;11592.00;11423.64;11471.71;209.593.600.275;-0.01
28.8.2020 00:00;11332.26;11555.61;11277.95;11536.58;604.649.746.388;0.02
